source,destination,total
5wNps6xYQB5EHreFFHmfvZEm3Zfj2V7ztDcL1c56pBjg,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16633.772308928
7EKNaaSJys3D18WtHMbReVeMfzbGCeJH6bL3qScmtxsL,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16633.772308928
FXvbThRLD27984C99Xk1GmzWf7QEsg6vTzpCXNsEmWLy,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16633.772308928
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GVZPUZYNt3S81zdefQZLKfjwtrXVjfYrdiaD9aH79XRU,16479.547205048
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,J3TzgazpWkiZHtXpgLVaZNAKf5XtNEYMxtTEyCuqHUje,16479.547205048
GVZPUZYNt3S81zdefQZLKfjwtrXVjfYrdiaD9aH79XRU,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16479.547200048
J3TzgazpWkiZHtXpgLVaZNAKf5XtNEYMxtTEyCuqHUje,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16479.547200048
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CiF9LF3oir4khrH7ikgrZyEYWQKEhrpTcvi3gn1rNG2P,16343.557080600005
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8bpnwoV1uBvxNA8v4kAu2LAUn3N7ytng58Xw7XDn1mZc,16343.557080600003
8bpnwoV1uBvxNA8v4kAu2LAUn3N7ytng58Xw7XDn1mZc,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16343.5570756
CiF9LF3oir4khrH7ikgrZyEYWQKEhrpTcvi3gn1rNG2P,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16343.5570756
AKQ82RsZ7QYxc84BMUjm1mA2dP5EWXwQv1YWHZofyT3X,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16146.957264117
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FoW2pJzvfqaSfx2DVZ8Kaoiu9g5idBguWK24owV19Hyh,16045.083389393008
FoW2pJzvfqaSfx2DVZ8Kaoiu9g5idBguWK24owV19Hyh,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16045.083384393
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3HKeSJzXUMFid6fRU3viLJNnUrFbavEBQ6eTCBaTSTTP,15849.543849856003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,46g1KGeHXovShQWE7s8e1rzY7gNmWX3XDoki7iQnonuT,15849.543849856003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5T3TC61yhSvDRNvVEfVZTCBt6UkGp1ZBvFYWjWEHBATw,15849.543849856003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AeCY6dzAko9dk4m4UYna4HCK4yxnPdHHnPrrWvfqMMq9,15849.543849856003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HfVLMSHe9kCkEC3ZNY1TTv6z3bkAservumF7YV419zfA,15849.543849856003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,A3m5RzwHLc33b9tTz67WTdTk3sewcg47pRXUW8xuzCk2,15849.543849855998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Cq63BY7Hjz2imVqiTNMXC5PHx5BcXRLtCXnEqrdxPkd7,15849.543849855998
3HKeSJzXUMFid6fRU3viLJNnUrFbavEBQ6eTCBaTSTTP,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
46g1KGeHXovShQWE7s8e1rzY7gNmWX3XDoki7iQnonuT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
5T3TC61yhSvDRNvVEfVZTCBt6UkGp1ZBvFYWjWEHBATw,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
A3m5RzwHLc33b9tTz67WTdTk3sewcg47pRXUW8xuzCk2,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
AeCY6dzAko9dk4m4UYna4HCK4yxnPdHHnPrrWvfqMMq9,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
Cq63BY7Hjz2imVqiTNMXC5PHx5BcXRLtCXnEqrdxPkd7,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
HfVLMSHe9kCkEC3ZNY1TTv6z3bkAservumF7YV419zfA,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15849.543844856
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,36sckVDSoV29vZSXmLtjLoMcroNuRCD11R6HJ8edTsgn,15791.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5sppQDFxuAMArHeeQ2r5YeGW1EXNTDacuWgcmR1dQtig,15646.140806519998
5sppQDFxuAMArHeeQ2r5YeGW1EXNTDacuWgcmR1dQtig,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15646.14080152
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Fps266EnYfd714yokdpx1g9mNem91rD33UyXxc6BVrGL,15609.407357436
Fps266EnYfd714yokdpx1g9mNem91rD33UyXxc6BVrGL,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15609.407352436
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,C9NeDnmegPxUi1kfdJ7u7yhKyGAvJYf3Uy3K2FJBejXs,15590.879564908004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4xTiavgANcSpAv5X6HFnzHHLTxkPruPCdvNntzyJw2c,15590.879564908002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6YoUE3mxqWMokjNfp21oLFR7f9jchqy1jNRu297cGB38,15590.879564908002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9epiV8sJcitYSTdHeDY8ZStkgK1Hn4UGk5n9ge14FvyS,15590.879564908
4xTiavgANcSpAv5X6HFnzHHLTxkPruPCdvNntzyJw2c,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15590.879559908
6YoUE3mxqWMokjNfp21oLFR7f9jchqy1jNRu297cGB38,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15590.879559908
9epiV8sJcitYSTdHeDY8ZStkgK1Hn4UGk5n9ge14FvyS,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15590.879559908
C9NeDnmegPxUi1kfdJ7u7yhKyGAvJYf3Uy3K2FJBejXs,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15590.879559908
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,hUt9xDfs9VVxz59YVgP4fENWWCjreLvkW5e3vjgKsxM,15181.521115258005
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BeiWvvcioCAvBJgjS4DXgeoXeB5cMWCrm8buiL5YY3uf,15181.521115258001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5ZaUBuC2HcGAxe4xjhid2TqnVTvBBDfBBFzZtr4DDLV1,15181.521115258
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,12uaZDJox2o1m3hE4VAXEDJ3BKmK1Cuw25FyK52nce95,15181.521115257996
12uaZDJox2o1m3hE4VAXEDJ3BKmK1Cuw25FyK52nce95,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15181.521110258
5ZaUBuC2HcGAxe4xjhid2TqnVTvBBDfBBFzZtr4DDLV1,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15181.521110258
BeiWvvcioCAvBJgjS4DXgeoXeB5cMWCrm8buiL5YY3uf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15181.521110258
hUt9xDfs9VVxz59YVgP4fENWWCjreLvkW5e3vjgKsxM,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15181.521110258
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GjwB9gLGQqPsLBeZ4zhALd4c3yKvWwRghiv6SsCid3xr,15172.7991
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FsbTnJqV1tL6i1CQcMKCL64dTDsXMK9T6F1g32JT3gmY,15156.908543140004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AarVSdK4u39MGHGaGDDYP6xtTzsXDMgA9AyvxhsTb5Lw,15156.908543139996
AarVSdK4u39MGHGaGDDYP6xtTzsXDMgA9AyvxhsTb5Lw,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15156.90853814
FsbTnJqV1tL6i1CQcMKCL64dTDsXMK9T6F1g32JT3gmY,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15156.90853814
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7ag8uuPssinzsf2jT3CtfQyZ5z5tGtwvQEqowawaHSce,15116.04
BWGCSTc2RXR34oVUKkmNjLwQjm6DdrjgXagsPSaDuPFS,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15025.187766605999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HY9uAwfrPELBxKUQ9ju83N6ZusN93ULSiMgrjutAMDEG,15000.898
5R6gBzr6VEoR8NYnsXs8kRZZj9oR8nXGhCHfu717d2qQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,15000.897995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5R6gBzr6VEoR8NYnsXs8kRZZj9oR8nXGhCHfu717d2qQ,15000.848
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DN5LUcEHPLKRrodxo8jN6pQarBGxNKRmmgHENfghjoSN,15000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9SJ1ptzTxp1qnG3n6JjVDCAXREgtmG9WqJCES1M7zCbi,14989.810468561005
9SJ1ptzTxp1qnG3n6JjVDCAXREgtmG9WqJCES1M7zCbi,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,14989.810463561
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6UauDmHtrZo313Ath9wpMJEfgp93DR8nMQKUDDAZNvgV,14910.263934586004
6UauDmHtrZo313Ath9wpMJEfgp93DR8nMQKUDDAZNvgV,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,14910.263929586
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8RReiwHhDPnNyX3zMpvrGiCdpbY3sMXS6CKhVY935CTT,14881.417465558
GMheK683DbGkFtWTX5yxxyWU36HVmwzEsnomN6XGBo3c,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,14541.391154399
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,58mb3ZTnLd8ttDfrUJuJs6LvimVo7eSq2UL7v2ee31h5,14253.498144422
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8vD6GaArrfCJ2VbL9Ea3Cor5124fscHJv9ac8RgdPX73,13926.385300248
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CjuHvwxcPSSQBgmj89rLgpxBkHeaDUL4bQjT2y9m3ics,13926.385300248
8vD6GaArrfCJ2VbL9Ea3Cor5124fscHJv9ac8RgdPX73,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,13926.385295248
CjuHvwxcPSSQBgmj89rLgpxBkHeaDUL4bQjT2y9m3ics,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,13926.385295248
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EXvrQzwdyzP6SWSSr2NnXd4jtMyohXBDhtabZG5UsTVm,13655.28638307
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2LwHof15TVHzRzDTi3pRbup5fk2pysbdfwYeVDmVQjuw,13562.03
GgrC4fpuhtzUijG3GtNyURm7xGawLMBbVBuQuroCDC6U,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,13521.959962
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7ZTbSizFdoTmJPXKoxGKCxPGwnqri3P3bGB5Sh5L6aRP,13450.0
8FerwABVd2559wmSYTwSE7fyBdgwcJsZsj76Hx8S69qK,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,13433.65868712
Hqwj1Szz6gVLRwY4XP4fmqrkiZAn3yGRhb9MjpQfq7LH,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,13131.87770749
gzwHpNLvAD7YhV9hTdi3a8HuAmGEaM47r63GzwjQ4St,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,12874.3081833
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Bibox49AvjhLEWCypKKcRh2yjb6djTsV4vDF4bBHc95P,12871.723794714
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8aWtsmcq9cKxdiMsKo965vkGj8sdExXXQtCCSmCagNoU,12700.0
DGK9qYeJH7uiyR8LqTwx7L5gF4SSKbZUbqp5EUKgzCFe,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,12635.160767564
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,85MFwtW2Yx8iWd4PLtX3Q6JWX9RCd6ayCev34VpNDDjS,12421.862513263
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9Zj9DE58BDHdW7C1gdH9eQhDfXYZ7zFR2zBvvn6TJmc1,12287.32
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8r5U4T2ZcjrLZP4EFDd1XQuPT7LhVkHnzbr4rCz7t1Wk,12175.95
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BzCV1TVzLTgsizY8MSzLJAbPcvAmkMFGDM4P9hWaMSSQ,12029.400051722001
ADF4KzjSyRxVG3c9XcmnCAsqZtGRAekopWD5a5tEvHVU,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11824.339885649999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FrBcM58rMkxZWYvXLvh2RQU31VLzCMmXGKmGsSSfWFxm,11652.808296969
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3n9HEaKg9en7PqnCqJfDrfRVvmvDXovnNFTSBn1Djyaz,11609.824244587
3f9JC9afvqd7ndh4RtvdfPaQvRLSv6sPZfX9xmw7QmWu,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11599.99998
E4GRyuMEDvKx8f9UxVN8RQaFPVPGoc3oyRaxhtvGdc9K,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11538.993120424
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GjC8aNqNXJDkLDM8Zq1wKPU3aYVZWjzwmDQ8DNot4HKp,11381.823100106001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BbxdYApiPi5HmYjpxbCpa5W6osJSnzkwXcFjk68mgEoT,11325.197893961998
BbxdYApiPi5HmYjpxbCpa5W6osJSnzkwXcFjk68mgEoT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11325.197888962
4csiQa2cXETEFLSHFvDefxRAnK7wPX6Nz16zTS6JtkGv,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11217.27170712
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DfUpd5aQRz8VehtNv1KpLvbbeH3QdSWGEJyhPR4obwnN,11128.426177759
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ENMKMg59wSnVjX9xY632ejt15YRgnmNxHuELjtceQChU,11080.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6heRXAMFrAw9KB21kmjLgzRVMNxbGTLQEhtwa4e9X7ya,11048.977
6heRXAMFrAw9KB21kmjLgzRVMNxbGTLQEhtwa4e9X7ya,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11048.976995
2C2ib4oMFUKmwH81qEGQ5iPuwirmAknhn9cih8kQ8jZd,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,11008.8575835
51dLgsdS99mxV9ARyEU4hLJ2a1mF2FjC5g3LrC5S7AAv,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10997.97824785
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2Py4nt4zEWMagFFW1y1tMgduwBiSU61v5EiiTehd7MUE,10988.281966354
J5m1XURthTXK6LV8J8Ckn28QaZYkPLiVdymp2sAGsJcF,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10818.05007818
HS4awsk7o5FDNBr3S3Wt3wXdyFvWVLa1YADF8ZnSbVii,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10761.17135898
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6roPnb3WwVtw8entXwtddYjur8CkrXHmQhmUS4nz7KXF,10652.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7WnBJpYejgN3iWhAKs8i6gq3kthLnexRUqLavYdCoFDQ,10652.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4cWTcDL8Dokhj83SRniw7t3E9jt4xW1tztJ488EGKqXa,10510.722766785
9ZYQKdey8UFBqsx4cHokeVp5t3WDwYVgBotNBxT84TvB,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10413.89971
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HQDSH4Bjixw1qVA63o47MBgrCHDPJZ43hq9DfTijYnUK,10407.823562605001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,xm1ursxBojUDAfDyyfB5r85tABUmnMw4Jkzb6xrPLJR,10404.412065897
DjRymqx8F31n4ku3pgwWKMnyzfYek9SRERTcj8iqaZK2,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10304.122428792
ADR6Fw8TQLyvTke9XSNXTn2x7dNzBBA4UGntZSjhyeox,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10202.481505516
8kd9uNAAFkX1R2AZh2MCZXV4uGdU5M5s6RXKqzUYjzRP,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10173.34260406
5GL9sPcKPS49xwpxUtSHYGTTWrKbFrfBEoTzLMYSYwG2,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10092.514082833
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4ATmSwtKvZUgRgxmuXNPaNtCYufHrGBS1wGoBJTQeN2v,10018.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3CkyAPt2cvKfowvtTER5PeEW48Wm1eamBsSuXfQnegGq,10002.0
3CkyAPt2cvKfowvtTER5PeEW48Wm1eamBsSuXfQnegGq,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10001.999995
6HP9gWqynCWTK5fYK6K3mYHD1nA1KouTxi6sDFh2btDo,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,10000.00050289
DPJzLobzr31jxvb1HFzUQFqGZhnrDgZVx1i2Rn9D9rc6,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9999.999995
3rFSvkU9n3ghqb42P6xBHGitDYFwbL2sUSvkgHfmE4cD,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9999.99999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BRJMyXgs2ryUwfjbr7U63HVpvRevmwp4FkdLB9JZecUa,9995.470139593
79KoGv5KefPoYJPnMNmhUhxe9tNnookUjprFjhU1rZkU,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9992.982603143
4o9ijikjo7pD4B8PX1SbbEtNPB2rFwKev949APT1F1KH,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9933.99771212
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,exbEPoW1Vn2cD2UXGTXGK6mUQnpocyQcrpRXfXND9f2,9861.333190302
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7V278zVvD2w7Dt4CjjVJfkDDWsdAPcERySWJ87pr6HuE,9797.406067701
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GydBYffbNDNqS5MTU6kDofXSvdNGBUwKZBz83Fx81TFy,9602.496082636
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DAj46Xf6EVCfYdCtwv8UGkKQxcm58NpigmcEoMUrT1fx,9451.256
DAj46Xf6EVCfYdCtwv8UGkKQxcm58NpigmcEoMUrT1fx,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9451.255995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7vixqTXqfBvhBmrLsmUhtUDeB1W4xRR9ZQb4vHQFhxMW,9415.467
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9Gyaqy9jAYExLxCSrgAVTyLgha4GiEPodMi2bGucVwvE,9415.05
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8jd8tgBNgvkezgPuYeFa5XK86mHLY2u7KdZrTmUrCWgr,9407.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,pdRVLWqUtqWNGZYY761fk78wmsh8JoaQQr35HDR1wMG,9215.49
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3U3GSpQMumh7bPPxFcEZjf3yWtcjSGoBup5hJ1V6Ejbs,9182.34289
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,F7VdsgTPv3EWcjCzc65xgUUUjh1kJpseaKYp2MwpLGQH,9043.672970464999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2MjGMVve2PX68HWngGjLpbM3QEa5ukDMySqBh5vnuELT,8813.89972
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CpjwMKe9B1EeLpLj4pbRkFmzgVAArWcX3GYwzFBrFuVS,8783.868
7bcbRCmVfqyb1YNkLMRXLjWMcDrjaGMwyY38LhrPp5V3,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8743.851415594
HzwdqYY5jfdee9JeGT6gKjKim27aS1Eawtw2QmB8RJHS,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8646.20063085
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BNrGTC4GyDeKdy8DRwS389r7KwREvUwe1w5bnayNa2g1,8500.0
EoAwyTvCejjtnTmpwowst2d14U5Z74t7gkBV6Bn9WpyM,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8351.648936598
6nEaMt6gYNcerhxNkMZnzyqs6vzxfvxcLJ9YNLZW4vzY,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8177.988001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FJkzthe1iDpUDMuyE7bMiGeeXwyHam3LLRVWBh2Tp3Gu,8167.6067
FgNzipQ2QRbT4Ezpbxgwtx5pTJ8e9SMYbzS7xfAJQHAV,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8167.60441212
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9drZ3narUyD3aq2C7cxpB2qNurXGcHSdfVsv4QuXnvrz,8056.132966768
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2276SbocG1V6JB2rv3UbFcsMBqmQMQnRmPM72aArfEoK,8001.007800092
FnmQ1xa3NwMwaMv8n4BhY6wPQq46NTmBf2fF9mpx7j9E,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7959.049995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FnmQ1xa3NwMwaMv8n4BhY6wPQq46NTmBf2fF9mpx7j9E,7959.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,D3UBik3fjLiZdDQHLbzVEVr24umyppsGWL3CDj9QCUM2,7841.5
FJU92du41UBeVt9PyWGXx6eoaQ48LgiuX27zcwmEbj12,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7841.499981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3CcyxB3QjUQaZMMyECbKEgaeHxqgmDZZdQ3zDp4auxXf,7633.886852526
9cEj8NC3gPAdxQvtz3LpVmVapv5ttWS4Lttwxyqi4YuE,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7504.699893532
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AnSecBZXX2Ji5ffYcB77QeQetMXV4AFChsvC1sEudGjR,7112.907929591
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EhyFA4naFQs5icRhbZxkjkFoL3ZkfHzfoVd2YDhB5CVC,6800.893953341
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6YeGUK7cQgpyAD4M1DKdW9ULh61uqqMpmQeUQmzjmsv8,6778.188999999999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4qofN3QZ2Geai54RZkgm3oLo12BuMbLtZg6MX1LVmr8k,6611.552165737
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G7EMWh6Js3cV9g8vj8PaDegR7JxbGjmKwtNWpqQNpTCA,6444.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3v9RzCUGvbbqej5QkxyFJa8jrCCNE6rdfsyxvZF6ACCC,6440.0
EzgJjqfMT3CjUupVfzs6XTgNXzXr7x48MWDqYxn45AGv,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6376.6988249999995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,76Zr6cXT7wiScWPTT8vZX3JZjurZWpiKAjbBZbtWgdSS,6304.803319535999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3nXRStfW6gu4rrdBggFWZVJABPAsmFAPrJi8HBZvD8Z4,6183.154
FLfyq9bSThDXVqdRCJHM79PZG5C6TGE1udghp34HgVg9,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6183.153962
